"","X.1","X.1to1","X1to.1","X1","sample","shape","BetaSigma","model","segs"
"8794",0.960526315789474,0.0394736842105263,0.105263157894737,0.894736842105263,10999,1,500,"gaussian",50
"8795",0.988472010203374,0.0115279897966255,0.0836713679715678,0.916328632028432,10999,1,500,"sign",51
"8796",0.871428571428571,0.128571428571429,0.285714285714286,0.714285714285714,10999,1,500,"gaussian",51
"8797",0.959005172162118,0.0409948278378821,0.0732843996721242,0.926715600327876,10999,1,500,"sign",52
"8798",0.946902654867257,0.0530973451327434,0.142857142857143,0.857142857142857,10999,1,500,"gaussian",52
"8799",0.924877845343341,0.0751221546566594,0.0538771045333736,0.946122895466626,10999,1,500,"sign",53
"8800",0.857142857142857,0.142857142857143,0.08,0.92,10999,1,500,"gaussian",53
"8801",0.968624602436825,0.0313753975631748,0.0453876789682356,0.954612321031765,10999,1,500,"sign",54
"8802",0.9,0.1,0.0588235294117647,0.941176470588235,10999,1,500,"gaussian",54
"8803",0.975025378680556,0.0249746213194443,0.0530450121339619,0.946954987866038,10999,1,500,"sign",55
"8804",0.8,0.2,0.0408163265306122,0.959183673469388,10999,1,500,"gaussian",55
"8805",0.975373220488122,0.0246267795118782,0.0264491420869681,0.973550857913032,10999,1,500,"sign",56
"8806",0.936708860759494,0.0632911392405063,0.0892857142857143,0.910714285714286,10999,1,500,"gaussian",56
"8807",0.874996977690951,0.125003022309049,1.79248906150154e-10,0.999999999820751,10999,1,500,"sign",57
"8808",0.857142857142857,0.142857142857143,0.1,0.9,10999,1,500,"gaussian",57
"8809",0.94744096306456,0.0525590369354399,0.0386102753491629,0.961389724650837,10999,1,500,"sign",58
"8810",1,0,0.025,0.975,10999,1,500,"gaussian",58
"8811",0.974069788095784,0.0259302119042157,0.0293000818821686,0.970699918117832,10999,1,500,"sign",59
"8812",0.625,0.375,0.0461538461538462,0.953846153846154,10999,1,500,"gaussian",59
"8813",0.9641169267138,0.0358830732861998,0.0625594525749622,0.937440547425038,10999,1,500,"sign",60
"8814",0.893617021276596,0.106382978723404,0.142857142857143,0.857142857142857,10999,1,500,"gaussian",60
"8815",0.900604124900275,0.099395875099725,0.164246441551398,0.835753558448602,10999,1,500,"sign",61
"8816",0.666666666666667,0.333333333333333,0.075,0.925,10999,1,500,"gaussian",61
"8817",0.937043589073222,0.062956410926778,0.0487660173503769,0.951233982649623,10999,1,500,"sign",62
"8818",0.791666666666667,0.208333333333333,0.12,0.88,10999,1,500,"gaussian",62
"8819",0.933762700203468,0.0662372997965319,0.0660783815099746,0.933921618490025,10999,1,500,"sign",64
"8820",0.885714285714286,0.114285714285714,0.0892857142857143,0.910714285714286,10999,1,500,"gaussian",64
"8821",0.925572013416033,0.0744279865839666,0.193006599758874,0.806993400241126,10999,1,500,"sign",65
"8822",1,0,0,1,10999,1,500,"gaussian",65
"8823",0.960092613141801,0.0399073868581992,1.40660080606233e-07,0.999999859339919,10999,1,500,"sign",66
"8824",0.75,0.25,0.115384615384615,0.884615384615385,10999,1,500,"gaussian",66
"8825",0.922774243896327,0.0772257561036729,0.0916881595963857,0.908311840403614,10999,1,500,"sign",67
"8826",0.857142857142857,0.142857142857143,0.133333333333333,0.866666666666667,10999,1,500,"gaussian",67
"8827",0.901956584081876,0.0980434159181243,0.374321719172647,0.625678280827353,10999,1,500,"sign",68
"8828",0.791666666666667,0.208333333333333,0.461538461538462,0.538461538461538,10999,1,500,"gaussian",68
"8829",0.964392862886046,0.0356071371139539,0.111746902723115,0.888253097276885,10999,1,500,"sign",69
"8830",0.880952380952381,0.119047619047619,0.176470588235294,0.823529411764706,10999,1,500,"gaussian",69
"8831",0.973402713685125,0.0265972863148746,0.0447106159010176,0.955289384098982,10999,1,500,"sign",70
"8832",0.961538461538462,0.0384615384615385,0.0588235294117647,0.941176470588235,10999,1,500,"gaussian",70
"8833",0.922319719857498,0.0776802801425022,0.0319834707105493,0.968016529289451,10999,1,500,"sign",71
"8834",0.933333333333333,0.0666666666666667,0.133333333333333,0.866666666666667,10999,1,500,"gaussian",71
"8835",0.945177544645061,0.0548224553549384,0.0847277800076742,0.915272219992326,10999,1,500,"sign",73
"8836",0.91304347826087,0.0869565217391304,0.266666666666667,0.733333333333333,10999,1,500,"gaussian",73
"8837",0.966437952611016,0.0335620473889837,0.0238657306775405,0.97613426932246,10999,1,500,"sign",74
"8838",0.892857142857143,0.107142857142857,0.123456790123457,0.876543209876543,10999,1,500,"gaussian",74
"8839",0.893704762816302,0.106295237183698,0.0711381942492062,0.928861805750794,10999,1,500,"sign",75
"8840",0.852941176470588,0.147058823529412,0.285714285714286,0.714285714285714,10999,1,500,"gaussian",75
"8841",0.9517978373199,0.0482021626801002,0.0885015419649559,0.911498458035044,10999,1,500,"sign",76
"8842",0.836363636363636,0.163636363636364,0.118421052631579,0.881578947368421,10999,1,500,"gaussian",76
"8843",0.945877122973791,0.054122877026209,0.0310286393107764,0.968971360689224,10999,1,500,"sign",77
"8844",0.895833333333333,0.104166666666667,0.5,0.5,10999,1,500,"gaussian",77
"8845",0.983435776449063,0.0165642235509368,0.0341798918163762,0.965820108183624,10999,1,500,"sign",78
"8846",0.92156862745098,0.0784313725490196,0.125,0.875,10999,1,500,"gaussian",78
"8847",0.884714758463851,0.115285241536149,0.155962700005088,0.844037299994912,10999,1,500,"sign",79
"8848",0.782608695652174,0.217391304347826,0.162162162162162,0.837837837837838,10999,1,500,"gaussian",79
"8849",0.88899916661258,0.11100083338742,0.0853390530223217,0.914660946977678,10999,1,500,"sign",80
"8850",0.794871794871795,0.205128205128205,0.186046511627907,0.813953488372093,10999,1,500,"gaussian",80
"8851",0.91859103308479,0.0814089669152101,0.0505469556492127,0.949453044350787,10999,1,500,"sign",81
"8852",0.9375,0.0625,0.4,0.6,10999,1,500,"gaussian",81
"8853",0.874437009149902,0.125562990850098,0.101931001162046,0.898068998837954,10999,1,500,"sign",82
"8854",0.843137254901961,0.156862745098039,0.205128205128205,0.794871794871795,10999,1,500,"gaussian",82
"8855",0.500000892376456,0.499999107623544,0.499934591119158,0.500065408880842,10999,1,500,"sign",83
"8856",0.931034482758621,0.0689655172413793,0.0588235294117647,0.941176470588235,10999,1,500,"gaussian",83
"8857",0.928485470052455,0.0715145299475454,0.0239280270885594,0.976071972911441,10999,1,500,"sign",84
"8858",0.905063291139241,0.0949367088607595,0.205128205128205,0.794871794871795,10999,1,500,"gaussian",84
"8859",0.923804501161216,0.0761954988387845,0.139762414938581,0.860237585061419,10999,1,500,"sign",85
"8860",0.861111111111111,0.138888888888889,0.105769230769231,0.894230769230769,10999,1,500,"gaussian",85
"8861",0.942486773686106,0.0575132263138944,0.0212477520243179,0.978752247975682,10999,1,500,"sign",86
"8862",0.848484848484849,0.151515151515152,0.0476190476190476,0.952380952380952,10999,1,500,"gaussian",86
"8863",0.930946911141818,0.0690530888581817,0.080723512410593,0.919276487589407,10999,1,500,"sign",87
"8864",0.88,0.12,0.26530612244898,0.73469387755102,10999,1,500,"gaussian",87
"8865",0.917277895383164,0.082722104616836,0.0646797880397112,0.935320211960289,11003,1,500,"sign",1
"8866",0.915032679738562,0.0849673202614379,0.30952380952381,0.69047619047619,11003,1,500,"gaussian",1
"8867",0.966085129892111,0.0339148701078892,0.0652557559265032,0.934744244073497,11003,1,500,"sign",2
"8868",0.884057971014493,0.115942028985507,0.135593220338983,0.864406779661017,11003,1,500,"gaussian",2
"8869",0.999999996555415,3.4445851313846e-09,0.199635378111904,0.800364621888096,11003,1,500,"sign",3
"8870",0.833333333333333,0.166666666666667,0.333333333333333,0.666666666666667,11003,1,500,"gaussian",3
"8871",0.960876773300456,0.039123226699544,0.0492491061663,0.9507508938337,11003,1,500,"sign",4
"8872",0.905405405405405,0.0945945945945946,0.0795454545454545,0.920454545454545,11003,1,500,"gaussian",4
"8873",0.94220893525374,0.0577910647462598,0.0364392787957313,0.963560721204269,11003,1,500,"sign",5
"8874",1,0,0.25,0.75,11003,1,500,"gaussian",5
"8875",0.894511157112196,0.105488842887804,1.57736331110732e-10,0.999999999842264,11003,1,500,"sign",6
"8876",1,0,0,1,11003,1,500,"gaussian",6
"8877",0.964270832718855,0.0357291672811451,0.0518117804279601,0.94818821957204,11003,1,500,"sign",7
"8878",0.863354037267081,0.136645962732919,0.127167630057803,0.872832369942196,11003,1,500,"gaussian",7
"8879",0.720624862868464,0.279375137131536,0.19062294322443,0.80937705677557,11003,1,500,"sign",8
"8880",1,0,0,1,11003,1,500,"gaussian",8
"8881",0.923926493925693,0.0760735060743069,0.0279462546959543,0.972053745304046,11003,1,500,"sign",9
"8882",0.818181818181818,0.181818181818182,0.375,0.625,11003,1,500,"gaussian",9
"8883",0.960626912909923,0.039373087090077,0.0238910987066806,0.97610890129332,11003,1,500,"sign",10
"8884",0.88135593220339,0.11864406779661,0.148936170212766,0.851063829787234,11003,1,500,"gaussian",10
"8885",0.953250082635237,0.0467499173647632,0.0179300909555898,0.98206990904441,11003,1,500,"sign",11
"8886",0.909090909090909,0.0909090909090909,0.352941176470588,0.647058823529412,11003,1,500,"gaussian",11
"8887",0.942356762528783,0.0576432374712169,0.0664565752207777,0.933543424779222,11003,1,500,"sign",12
"8888",0.914285714285714,0.0857142857142857,0.0421052631578947,0.957894736842105,11003,1,500,"gaussian",12
"8889",0.920447375503093,0.0795526244969067,0.0848945992918444,0.915105400708156,11003,1,500,"sign",13
"8890",0.868421052631579,0.131578947368421,0.162162162162162,0.837837837837838,11003,1,500,"gaussian",13
"8891",0.885998596731163,0.114001403268837,0.0678488731704905,0.93215112682951,11003,1,500,"sign",14
"8892",0.75,0.25,0.136363636363636,0.863636363636364,11003,1,500,"gaussian",14
"8893",0.898008179135948,0.101991820864052,0.0856539027124761,0.914346097287524,11003,1,500,"sign",15
"8894",0.8,0.2,0.133333333333333,0.866666666666667,11003,1,500,"gaussian",15
"8895",0.889548715952787,0.110451284047213,0.0752511683528336,0.924748831647166,11003,1,500,"sign",16
"8896",0.892857142857143,0.107142857142857,0.105263157894737,0.894736842105263,11003,1,500,"gaussian",16
"8897",0.931838731106658,0.0681612688933423,0.02517106414406,0.97482893585594,11003,1,500,"sign",17
"8898",0.855072463768116,0.144927536231884,0.268292682926829,0.731707317073171,11003,1,500,"gaussian",17
"8899",0.954597796264407,0.0454022037355927,0.128702831764958,0.871297168235042,11003,1,500,"sign",18
"8900",0.9,0.1,0.05,0.95,11003,1,500,"gaussian",18
"8901",0.929044930037255,0.0709550699627454,0.0707280491965136,0.929271950803486,11003,1,500,"sign",19
"8902",0.909090909090909,0.0909090909090909,0.105263157894737,0.894736842105263,11003,1,500,"gaussian",19
"8903",0.977459653645891,0.0225403463541091,0.0426719689438332,0.957328031056167,11003,1,500,"sign",20
"8904",0.86231884057971,0.13768115942029,0.136054421768707,0.863945578231292,11003,1,500,"gaussian",20
"8905",0.983616095849813,0.0163839041501866,0.0315301254894838,0.968469874510516,11003,1,500,"sign",21
"8906",0.870967741935484,0.129032258064516,0.191489361702128,0.808510638297872,11003,1,500,"gaussian",21
"8907",0.965643020554106,0.0343569794458937,0.0533572798279841,0.946642720172016,11003,1,500,"sign",22
"8908",0.979381443298969,0.0206185567010309,0.125,0.875,11003,1,500,"gaussian",22
"8909",0.999999999999999,6.26453052688936e-16,0.590578579975616,0.409421420024384,11003,1,500,"sign",23
"8910",1,0,1,0,11003,1,500,"gaussian",23
"8911",0.9440737334946,0.0559262665053995,0.057581298304875,0.942418701695125,11003,1,500,"sign",24
"8912",0.947368421052632,0.0526315789473684,0.15625,0.84375,11003,1,500,"gaussian",24
"8913",0.87219971331111,0.12780028668889,0.140948099400444,0.859051900599555,11003,1,500,"sign",25
"8914",0.756756756756757,0.243243243243243,0.191489361702128,0.808510638297872,11003,1,500,"gaussian",25
"8915",0.977423608408176,0.022576391591824,0.0434840041628018,0.956515995837198,11003,1,500,"sign",26
"8916",0.973684210526316,0.0263157894736842,0.0666666666666667,0.933333333333333,11003,1,500,"gaussian",26
"8917",0.970488417904368,0.0295115820956317,0.0924206970611127,0.907579302938887,11003,1,500,"sign",27
"8918",0.898876404494382,0.101123595505618,0.172413793103448,0.827586206896552,11003,1,500,"gaussian",27
"8919",0.928470022428782,0.071529977571218,0.0499280051661853,0.950071994833815,11003,1,500,"sign",28
"8920",0.88,0.12,0.120622568093385,0.879377431906615,11003,1,500,"gaussian",28
"8921",1,1.28113697659814e-71,0.259127239310589,0.740872760689411,11003,1,500,"sign",29
"8922",1,0,1,0,11003,1,500,"gaussian",29
"8923",0.979263194022663,0.0207368059773375,0.0315767208463138,0.968423279153686,11003,1,500,"sign",30
"8924",0.875,0.125,0.104166666666667,0.895833333333333,11003,1,500,"gaussian",30
"8925",0.954883966712534,0.045116033287466,0.0159430215127215,0.984056978487278,11003,1,500,"sign",31
"8926",0.903225806451613,0.0967741935483871,0.276595744680851,0.723404255319149,11003,1,500,"gaussian",31
"8927",0.890204099838838,0.109795900161162,0.177831012489396,0.822168987510604,11003,1,500,"sign",32
"8928",1,0,0,1,11003,1,500,"gaussian",32
"8929",0.919522971084462,0.0804770289155376,0.0607615430385593,0.939238456961441,11003,1,500,"sign",33
"8930",0.892857142857143,0.107142857142857,0.1,0.9,11003,1,500,"gaussian",33
"8931",0.963368406232023,0.0366315937679772,0.0638508088755638,0.936149191124436,11003,1,500,"sign",34
"8932",0.840909090909091,0.159090909090909,0.2,0.8,11003,1,500,"gaussian",34
"8933",0.954919620402419,0.0450803795975816,0.0390940750337421,0.960905924966258,11003,1,500,"sign",35
"8934",0.933333333333333,0.0666666666666667,0.0833333333333333,0.916666666666667,11003,1,500,"gaussian",35
"8935",0.931221172223114,0.068778827776886,0.159511672692866,0.840488327307134,11003,1,500,"sign",36
"8936",0.787878787878788,0.212121212121212,0.216216216216216,0.783783783783784,11003,1,500,"gaussian",36
"8937",0.99065297200797,0.0093470279920301,0.0211826356291104,0.97881736437089,11003,1,500,"sign",37
"8938",0.883720930232558,0.116279069767442,0.0508474576271186,0.949152542372881,11003,1,500,"gaussian",37
"8939",0.968565341419559,0.0314346585804409,0.0358958589152245,0.964104141084775,11003,1,500,"sign",38
"8940",0.9,0.1,0.0655737704918033,0.934426229508197,11003,1,500,"gaussian",38
"8941",0.971763857184685,0.0282361428153153,0.0338746952767994,0.966125304723201,11003,1,500,"sign",39
"8942",0.7,0.3,0.0545454545454545,0.945454545454545,11003,1,500,"gaussian",39
"8943",0.939696887278264,0.060303112721736,0.0361361047430535,0.963863895256946,11003,1,500,"sign",40
"8944",0.866666666666667,0.133333333333333,0.1,0.9,11003,1,500,"gaussian",40
"8945",0.945613520358191,0.0543864796418087,0.0447272475296311,0.955272752470369,11003,1,500,"sign",41
"8946",1,0,1,0,11003,1,500,"gaussian",41
"8947",0.928942924362561,0.0710570756374396,0.0508108120818855,0.949189187918114,11003,1,500,"sign",42
"8948",0.6875,0.3125,0.0980392156862745,0.901960784313726,11003,1,500,"gaussian",42
"8949",0.926888357635318,0.0731116423646817,0.0533753869938634,0.946624613006137,11003,1,500,"sign",43
"8950",0.788235294117647,0.211764705882353,0.13768115942029,0.86231884057971,11003,1,500,"gaussian",43
"8951",0.966926735206147,0.0330732647938531,0.00963634612504831,0.990363653874952,11003,1,500,"sign",44
"8952",0.924050632911392,0.0759493670886076,0.106060606060606,0.893939393939394,11003,1,500,"gaussian",44
"8953",0.935378833649662,0.0646211663503378,0.134017297415843,0.865982702584157,11003,1,500,"sign",45
"8954",0.952380952380952,0.0476190476190476,0.5,0.5,11003,1,500,"gaussian",45
"8955",0.981250811551565,0.0187491884484345,0.0333597159987773,0.966640284001223,11003,1,500,"sign",46
"8956",0.830985915492958,0.169014084507042,0.108108108108108,0.891891891891892,11003,1,500,"gaussian",46
"8957",0.933546225583927,0.066453774416073,0.0623521724878213,0.937647827512179,11003,1,500,"sign",47
"8958",0.981132075471698,0.0188679245283019,0.1,0.9,11003,1,500,"gaussian",47
"8959",0.980253510254382,0.0197464897456182,0.0309531831600603,0.96904681683994,11003,1,500,"sign",48
"8960",1,0,0.333333333333333,0.666666666666667,11003,1,500,"gaussian",48
"8961",6.6867470318071e-27,1,1,0,11003,1,500,"sign",49
"8962",1,0,0,1,11003,1,500,"gaussian",49
"8963",0.964945965335567,0.035054034664433,0.0183711535544373,0.981628846445563,11003,1,500,"sign",50
"8964",0.972222222222222,0.0277777777777778,0.0212765957446809,0.978723404255319,11003,1,500,"gaussian",50
"8965",0.985807196884497,0.0141928031155029,0.0254511662762588,0.974548833723741,11003,1,500,"sign",51
"8966",0.875,0.125,0.102941176470588,0.897058823529412,11003,1,500,"gaussian",51
"8967",0.963844783294536,0.0361552167054635,0.0355397871955818,0.964460212804418,11003,1,500,"sign",52
"8968",0.939393939393939,0.0606060606060606,0.12,0.88,11003,1,500,"gaussian",52
"8969",0.90656855397617,0.0934314460238298,0.0182891998467712,0.981710800153229,11003,1,500,"sign",53
"8970",0.847133757961783,0.152866242038217,0.0814332247557003,0.9185667752443,11003,1,500,"gaussian",53
"8971",0.937303917063499,0.0626960829365011,0.0341365734623653,0.965863426537635,11003,1,500,"sign",54
"8972",0.859154929577465,0.140845070422535,0.407407407407407,0.592592592592593,11003,1,500,"gaussian",54
"8973",0.892358862585515,0.107641137414485,0.0500092909389799,0.94999070906102,11003,1,500,"sign",55
"8974",0.890625,0.109375,0.32,0.68,11003,1,500,"gaussian",55
"8975",0.964123916304042,0.0358760836959575,0.261936086266677,0.738063913733323,11003,1,500,"sign",56
"8976",0.80952380952381,0.19047619047619,0.454545454545455,0.545454545454545,11003,1,500,"gaussian",56
"8977",0.888943341584715,0.111056658415285,0.116634857326865,0.883365142673135,11003,1,500,"sign",57
"8978",0.880952380952381,0.119047619047619,0.416666666666667,0.583333333333333,11003,1,500,"gaussian",57
"8979",0.955281140613523,0.0447188593864767,0.0320946199882284,0.967905380011772,11003,1,500,"sign",58
"8980",0.826086956521739,0.173913043478261,0.128571428571429,0.871428571428571,11003,1,500,"gaussian",58
"8981",0.975073500502534,0.0249264994974655,0.0457354407539876,0.954264559246012,11003,1,500,"sign",59
"8982",0.8,0.2,0.0350877192982456,0.964912280701754,11003,1,500,"gaussian",59
"8983",0.950611867171907,0.0493881328280935,0.0160064674523384,0.983993532547662,11003,1,500,"sign",60
"8984",0.849056603773585,0.150943396226415,0.0579710144927536,0.942028985507246,11003,1,500,"gaussian",60
"8985",0.846422074199663,0.153577925800337,0.105980646591202,0.894019353408798,11003,1,500,"sign",61
"8986",0.909090909090909,0.0909090909090909,0.3,0.7,11003,1,500,"gaussian",61
"8987",0.940626642312329,0.059373357687671,0.0574035083440203,0.94259649165598,11003,1,500,"sign",62
"8988",0.785714285714286,0.214285714285714,0.0697674418604651,0.930232558139535,11003,1,500,"gaussian",62
"8989",0.956411222161191,0.0435887778388092,0.00968506165018082,0.990314938349819,11003,1,500,"sign",63
"8990",0.902777777777778,0.0972222222222222,0.145454545454545,0.854545454545454,11003,1,500,"gaussian",63
"8991",0.94407598566527,0.0559240143347298,0.115025159409161,0.884974840590839,11003,1,500,"sign",64
"8992",0.910112359550562,0.0898876404494382,0.181818181818182,0.818181818181818,11003,1,500,"gaussian",64
"8993",0.964410937762096,0.0355890622379036,0.0533691036276287,0.946630896372371,11003,1,500,"sign",65
"8994",0.971428571428571,0.0285714285714286,0.0833333333333333,0.916666666666667,11003,1,500,"gaussian",65
"8995",0.970023691802964,0.0299763081970356,0.0593601766799659,0.940639823320034,11003,1,500,"sign",66
"8996",0.931034482758621,0.0689655172413793,0.238095238095238,0.761904761904762,11003,1,500,"gaussian",66
"8997",0.912381193791268,0.0876188062087317,0.0693742806110282,0.930625719388972,11003,1,500,"sign",67
"8998",1,0,1,0,11003,1,500,"gaussian",67
"8999",0.975507125251742,0.0244928747482585,0.0104670733132632,0.989532926686737,11003,1,500,"sign",68
"9000",0.962264150943396,0.0377358490566038,0.161290322580645,0.838709677419355,11003,1,500,"gaussian",68
"9001",0.964517777054264,0.0354822229457357,0.0377910450117159,0.962208954988284,11003,1,500,"sign",69
"9002",0.924528301886792,0.0754716981132075,0.235294117647059,0.764705882352941,11003,1,500,"gaussian",69
"9003",0.960034020649836,0.0399659793501637,0.02422119847031,0.97577880152969,11003,1,500,"sign",70
"9004",0.923076923076923,0.0769230769230769,0.0972222222222222,0.902777777777778,11003,1,500,"gaussian",70
"9005",0.999999988398263,1.16017366437974e-08,0.0390537164051427,0.960946283594857,11003,1,500,"sign",71
"9006",0.925925925925926,0.0740740740740741,0.15,0.85,11003,1,500,"gaussian",71
"9007",0.776604775166645,0.223395224833356,0.0831016506236189,0.916898349376381,11003,1,500,"sign",72
"9008",0.74468085106383,0.25531914893617,0.371428571428571,0.628571428571429,11003,1,500,"gaussian",72
"9009",0.975754796379439,0.0242452036205608,0.0715011725690709,0.928498827430929,11003,1,500,"sign",73
"9010",0.940740740740741,0.0592592592592593,0.160714285714286,0.839285714285714,11003,1,500,"gaussian",73
"9011",0.881756053039357,0.118243946960643,0.0817749500320203,0.91822504996798,11003,1,500,"sign",74
"9012",0.851851851851852,0.148148148148148,0.666666666666667,0.333333333333333,11003,1,500,"gaussian",74
"9013",0.980831511225605,0.0191684887743955,0.0669393424083087,0.933060657591691,11003,1,500,"sign",75
"9014",0.793103448275862,0.206896551724138,0.153846153846154,0.846153846153846,11003,1,500,"gaussian",75
"9015",0.980624688014423,0.0193753119855769,0.0762396472387942,0.923760352761206,11003,1,500,"sign",76
"9016",0.836734693877551,0.163265306122449,0.130434782608696,0.869565217391304,11003,1,500,"gaussian",76
"9017",0.966940046999331,0.0330599530006686,0.0482921087795597,0.95170789122044,11003,1,500,"sign",77
"9018",0.942857142857143,0.0571428571428571,0.128205128205128,0.871794871794872,11003,1,500,"gaussian",77
"9019",0.500249109323653,0.499750890676347,0.499862155996633,0.500137844003367,11003,1,500,"sign",78
"9020",0.924418604651163,0.0755813953488372,0.0769230769230769,0.923076923076923,11003,1,500,"gaussian",78
"9021",0.954482224768711,0.0455177752312887,0.0556870693236821,0.944312930676318,11003,1,500,"sign",79
"9022",0.906976744186046,0.0930232558139535,0.136,0.864,11003,1,500,"gaussian",79
"9023",0.941736623138234,0.058263376861766,0.0134843494301362,0.986515650569864,11004,1,500,"sign",1
"9024",0.833333333333333,0.166666666666667,0.25,0.75,11004,1,500,"gaussian",1
"9025",0.950557239996616,0.0494427600033838,0.0408133482359446,0.959186651764055,11004,1,500,"sign",2
"9026",0.974358974358974,0.0256410256410256,0.333333333333333,0.666666666666667,11004,1,500,"gaussian",2
"9027",0.957139263668698,0.0428607363313022,0.0638792747221487,0.936120725277851,11004,1,500,"sign",3
"9028",0.894736842105263,0.105263157894737,0.15,0.85,11004,1,500,"gaussian",3
"9029",0.656433319141194,0.343566680858806,0.0899949875027305,0.910005012497269,11004,1,500,"sign",4
"9030",1,0,0,1,11004,1,500,"gaussian",4
"9031",0.893405021161658,0.106594978838342,0.178026046717183,0.821973953282817,11004,1,500,"sign",5
"9032",0,1,0.0606060606060606,0.939393939393939,11004,1,500,"gaussian",5
"9033",0.939755144443958,0.0602448555560422,0.0521457025267519,0.947854297473248,11004,1,500,"sign",6
"9034",0.777777777777778,0.222222222222222,0.0740740740740741,0.925925925925926,11004,1,500,"gaussian",6
"9035",0.958985355194663,0.0410146448053369,0.0542799879122666,0.945720012087733,11004,1,500,"sign",7
"9036",0.904761904761905,0.0952380952380952,0.172413793103448,0.827586206896552,11004,1,500,"gaussian",7
"9037",0.916710642462323,0.0832893575376769,2.55036917673637e-09,0.999999997449631,11004,1,500,"sign",8
"9038",0.666666666666667,0.333333333333333,0.136363636363636,0.863636363636364,11004,1,500,"gaussian",8
"9039",0.957124105064052,0.0428758949359484,0.0415924310293491,0.958407568970651,11004,1,500,"sign",9
"9040",0.923913043478261,0.0760869565217391,0.137254901960784,0.862745098039216,11004,1,500,"gaussian",9
"9041",0.964634103932269,0.0353658960677313,0.0443838451528985,0.955616154847101,11004,1,500,"sign",10
"9042",0.842105263157895,0.157894736842105,0.09375,0.90625,11004,1,500,"gaussian",10
"9043",0.944574180760498,0.0554258192395026,0.0283822843178927,0.971617715682107,11004,1,500,"sign",11
"9044",0.893333333333333,0.106666666666667,0.228571428571429,0.771428571428571,11004,1,500,"gaussian",11
"9045",0.938761104044569,0.0612388959554306,0.0499597048918871,0.950040295108113,11004,1,500,"sign",12
"9046",0.917159763313609,0.0828402366863905,0.0920245398773006,0.907975460122699,11004,1,500,"gaussian",12
"9047",0.898247088715965,0.101752911284035,0.0774146852904954,0.922585314709505,11004,1,500,"sign",13
"9048",0.875,0.125,0.357142857142857,0.642857142857143,11004,1,500,"gaussian",13
"9049",0.895112097498291,0.104887902501709,0.0400156082391882,0.959984391760812,11004,1,500,"sign",14
"9050",0.868421052631579,0.131578947368421,0.127906976744186,0.872093023255814,11004,1,500,"gaussian",14
"9051",0.925097024688444,0.0749029753115566,0.0578991626247963,0.942100837375204,11004,1,500,"sign",15
"9052",0.858333333333333,0.141666666666667,0.0988372093023256,0.901162790697674,11004,1,500,"gaussian",15
"9053",0.867513997547812,0.132486002452188,0.104782204068511,0.895217795931489,11004,1,500,"sign",16
"9054",0.780487804878049,0.219512195121951,0.151515151515152,0.848484848484849,11004,1,500,"gaussian",16
"9055",0.942576903575786,0.0574230964242142,0.0730570703771319,0.926942929622868,11004,1,500,"sign",17
"9056",0.5,0.5,0.115384615384615,0.884615384615385,11004,1,500,"gaussian",17
"9057",0.977616325048448,0.0223836749515517,0.0441189099723789,0.955881090027621,11004,1,500,"sign",18
"9058",0.89873417721519,0.10126582278481,0.133333333333333,0.866666666666667,11004,1,500,"gaussian",18
"9059",0.851550079085335,0.148449920914665,0.0654172957586706,0.934582704241329,11004,1,500,"sign",20
"9060",0.814814814814815,0.185185185185185,0.27027027027027,0.72972972972973,11004,1,500,"gaussian",20
"9061",0.965540499042838,0.0344595009571621,0.112007555369083,0.887992444630917,11004,1,500,"sign",21
"9062",0.785714285714286,0.214285714285714,0.125,0.875,11004,1,500,"gaussian",21
"9063",0.846504867046604,0.153495132953396,0.37698455983576,0.62301544016424,11004,1,500,"sign",22
"9064",0.875,0.125,0.5,0.5,11004,1,500,"gaussian",22
"9065",0.911584442851626,0.0884155571483737,0.0368830555707441,0.963116944429256,11004,1,500,"sign",23
"9066",0.916666666666667,0.0833333333333333,0.0307692307692308,0.969230769230769,11004,1,500,"gaussian",23
"9067",0.946024080839658,0.0539759191603418,0.085227253497434,0.914772746502566,11004,1,500,"sign",24
"9068",0.875,0.125,0.120689655172414,0.879310344827586,11004,1,500,"gaussian",24
"9069",0.97026649079388,0.0297335092061199,0.0535363961048976,0.946463603895102,11004,1,500,"sign",25
"9070",0.888888888888889,0.111111111111111,0.12962962962963,0.87037037037037,11004,1,500,"gaussian",25
"9071",0.945349650422051,0.0546503495779494,0.0518033221354269,0.948196677864573,11004,1,500,"sign",26
"9072",0.896551724137931,0.103448275862069,0.0984848484848485,0.901515151515151,11004,1,500,"gaussian",26
"9073",0.982707385144818,0.0172926148551814,0.0414175574280606,0.958582442571939,11004,1,500,"sign",27
"9074",0.9,0.1,0.0566037735849057,0.943396226415094,11004,1,500,"gaussian",27
"9075",0.933944139297711,0.0660558607022893,0.0816919567690527,0.918308043230947,11004,1,500,"sign",28
"9076",0.827586206896552,0.172413793103448,0.0612244897959184,0.938775510204082,11004,1,500,"gaussian",28
"9077",0.948907836107713,0.0510921638922868,0.0866520796054172,0.913347920394583,11004,1,500,"sign",29
"9078",0.855072463768116,0.144927536231884,0.224489795918367,0.775510204081633,11004,1,500,"gaussian",29
"9079",0.941659549362177,0.0583404506378229,0.103211335304244,0.896788664695756,11004,1,500,"sign",30
"9080",0.887323943661972,0.112676056338028,0.0957446808510638,0.904255319148936,11004,1,500,"gaussian",30
