sample,beta_sigma,estK,method,MCC,ARI,TPR,FPR
Normal_5_equil_FALSE_pn_150_seed_50,4/n,9,PPI_window5,0.503944990072103,0.473109041253356,0.666666666666667,0.00694444444444444
Normal_5_equil_FALSE_pn_150_seed_50,4/n,11,PPM,0.503944990072103,0.473109041253356,0.666666666666667,0.00694444444444444
Normal_5_equil_FALSE_pn_150_seed_50,4/n,11,PPM_window5,0.503944990072103,0.473109041253356,0.666666666666667,0.00694444444444444
Normal_5_equil_FALSE_pn_150_seed_50,4/n,11,PPI,0.503944990072103,0.473109041253356,0.666666666666667,0.00694444444444444
Normal_5_equil_FALSE_pn_150_seed_50,4/n,11,PPI_window5,0.503944990072103,0.473109041253356,0.666666666666667,0.00694444444444444
Normal_5_equil_FALSE_pn_150_seed_50,1/4n,9,PPM,0.43019420011017,0.411885677033174,0.5,0.0138888888888889
Normal_5_equil_FALSE_pn_150_seed_50,1/4n,9,PPM_window5,0.43019420011017,0.411885677033174,0.5,0.0138888888888889
Normal_5_equil_FALSE_pn_150_seed_50,1/4n,9,PPI,0.586111111111111,0.569083274036699,0.6,0.0138888888888889
Normal_5_equil_FALSE_pn_150_seed_50,1/4n,9,PPI_window5,0.793055555555556,0.781569797528947,0.8,0.00694444444444444
Normal_5_equil_FALSE_pn_150_seed_50,4/n,7,PPM,0.503944990072103,0.473109041253356,0.666666666666667,0.00694444444444444
Normal_5_equil_FALSE_pn_150_seed_50,4/n,7,PPM_window5,0.503944990072103,0.473109041253356,0.666666666666667,0.00694444444444444
Normal_5_equil_FALSE_pn_150_seed_50,4/n,7,PPI,0.43019420011017,0.411885677033174,0.5,0.0138888888888889
Normal_5_equil_FALSE_pn_150_seed_50,4/n,7,PPI_window5,0.66076591168001,0.642230453528514,0.75,0.00694444444444444
Normal_5_equil_FALSE_pn_150_seed_50,4/n,5,PPM,0.503944990072103,0.473109041253356,0.666666666666667,0.00694444444444444
Normal_5_equil_FALSE_pn_150_seed_50,4/n,5,PPM_window5,0.769272917707239,0.732920789876701,1,0
Normal_5_equil_FALSE_pn_150_seed_50,4/n,5,PPI,0.379166666666667,0.362540429523255,0.4,0.0208333333333333
Normal_5_equil_FALSE_pn_150_seed_50,4/n,5,PPI_window5,0.793055555555556,0.781569797528947,0.8,0.00694444444444444
Normal_5_equil_FALSE_pn_150_seed_50,4/n,3,PPM,0.238617062436968,0.220564754129965,0.333333333333333,0.0138888888888889
Normal_5_equil_FALSE_pn_150_seed_50,4/n,3,PPM_window5,0.769272917707239,0.732920789876701,1,0
Normal_5_equil_FALSE_pn_150_seed_50,4/n,3,PPI,0.769272917707239,0.732920789876701,1,0
Normal_5_equil_FALSE_pn_150_seed_50,4/n,3,PPI_window5,0.769272917707239,0.732920789876701,1,0
Normal_5_equil_FALSE_pn_150_seed_50,1/4n,7,PPM,0.379166666666667,0.362540429523255,0.4,0.0208333333333333
Normal_5_equil_FALSE_pn_150_seed_50,1/4n,7,PPM_window5,1,1,1,0
Normal_5_equil_FALSE_pn_150_seed_50,1/4n,7,PPI,0.839264606286408,0.814415403862003,0.714285714285714,0.0138888888888889
Normal_5_equil_FALSE_pn_150_seed_50,1/4n,7,PPI_window5,0.839264606286408,0.814415403862003,0.714285714285714,0.0138888888888889
