"","Re1..Intercept.","Re1.sd","sample","shape","BetaSigma","status","segs"
"22896",1.917,1.153,9732,1,500,1,9
"22897",-1.509,3.829,9732,1,500,-1,8
"22898",10.089,1.534,9732,1,500,1,8
"22899",-0.315,0.304,9732,1,500,-1,7
"22900",0.888,0.441,9732,1,500,1,7
"22901",-0.154,2.071,9732,1,500,-1,6
"22902",-0.03,6.694,9732,1,500,1,6
"22903",1.093,0.926,9732,1,500,-1,5
"22904",3.512,2.252,9732,1,500,1,5
"22905",0.343,0.256,9732,1,500,-1,4
"22906",1.349,0.384,9732,1,500,1,4
"22907",0.042,1.167,9732,1,500,-1,3
"22908",3.066,0.913,9732,1,500,1,3
"22909",-2.354,2.247,9732,1,500,-1,2
"22910",3.985,1.929,9732,1,500,1,2
"22911",-2.644,1.218,9732,1,500,-1,1
"22912",0.398,0.652,9732,1,500,1,1
"22913",-1.758,2.727,9737,1,500,-1,29
"22914",4.261,1.225,9737,1,500,1,29
"22915",-4.467,0.769,9737,1,500,-1,28
"22916",-0.08,1.156,9737,1,500,1,28
"22917",-1.822,1.409,9737,1,500,-1,27
"22918",1.392,3.587,9737,1,500,1,27
"22919",-4.205,2.461,9737,1,500,-1,26
"22920",0.819,1.685,9737,1,500,1,26
"22921",-2.703,0.733,9737,1,500,-1,25
"22922",0.722,1.134,9737,1,500,1,25
"22923",-2.826,0.911,9737,1,500,-1,24
"22924",0.089,0.899,9737,1,500,1,24
"22925",-0.528,2.435,9737,1,500,-1,23
"22926",6.932,2.204,9737,1,500,1,23
"22927",1.984,1.327,9737,1,500,-1,22
"22928",6.446,1.378,9737,1,500,1,22
"22929",-0.08,1.019,9737,1,500,-1,20
"22930",4.027,1.792,9737,1,500,1,20
"22931",-2.972,1.256,9737,1,500,-1,19
"22932",1.231,0.904,9737,1,500,1,19
"22933",0.729,0.885,9737,1,500,-1,18
"22934",1.887,3.881,9737,1,500,1,18
"22935",-2.699,4.306,9737,1,500,-1,16
"22936",0.129,0.912,9737,1,500,1,16
"22937",-3.877,1.206,9737,1,500,-1,15
"22938",0.918,2.231,9737,1,500,1,15
"22939",-4.43,2.836,9737,1,500,-1,14
"22940",3.058,2.207,9737,1,500,1,14
"22941",-1.796,0.94,9737,1,500,-1,13
"22942",0.743,1.063,9737,1,500,1,13
"22943",-4.472,2.006,9737,1,500,-1,12
"22944",1.348,1.734,9737,1,500,1,12
"22945",-0.672,0.587,9737,1,500,-1,11
"22946",1.55,0.93,9737,1,500,1,11
"22947",-1.277,1.901,9737,1,500,-1,10
"22948",3,0,9737,1,500,1,10
"22949",-1.242,1.359,9737,1,500,-1,9
"22950",3.487,1.52,9737,1,500,1,9
"22951",-0.836,0.718,9737,1,500,-1,8
"22952",0.678,0.707,9737,1,500,1,8
"22953",-9.506,2.372,9737,1,500,-1,7
"22954",-0.122,3.907,9737,1,500,1,7
"22955",-2.107,7.698,9737,1,500,-1,6
"22956",1.113,2.341,9737,1,500,1,6
"22957",-0.479,1.025,9737,1,500,-1,5
"22958",2.129,0.39,9737,1,500,1,5
"22959",-3.011,1.85,9737,1,500,-1,4
"22960",1.796,1.349,9737,1,500,1,4
"22961",-0.203,1.332,9737,1,500,-1,3
"22962",2.884,1.044,9737,1,500,1,3
"22963",-8.636,2.714,9737,1,500,-1,2
"22964",-0.564,2.168,9737,1,500,1,2
"22965",-3.46,0.703,9737,1,500,-1,1
"22966",-1.171,0.741,9737,1,500,1,1
"22967",-1.371,1.272,9738,1,500,-1,43
"22968",3.587,1.783,9738,1,500,1,43
"22969",-6.674,0.854,9738,1,500,-1,42
"22970",2.277,2.702,9738,1,500,1,42
"22971",0.904,2.518,9738,1,500,-1,41
"22972",1.578,0.85,9738,1,500,1,41
"22973",-3.072,1.671,9738,1,500,-1,40
"22974",4.203,2.688,9738,1,500,1,40
"22975",-2.984,3.955,9738,1,500,-1,39
"22976",6.791,2.466,9738,1,500,1,39
"22977",-1.227,2.344,9738,1,500,-1,38
"22978",4.884,1.673,9738,1,500,1,38
"22979",-4.13,1.82,9738,1,500,-1,37
"22980",1.428,2.294,9738,1,500,1,37
"22981",-2.592,2.345,9738,1,500,-1,36
"22982",4.891,1.683,9738,1,500,1,36
"22983",-3.442,2.629,9738,1,500,-1,35
"22984",4.262,3.449,9738,1,500,1,35
"22985",1.455,1.006,9738,1,500,-1,33
"22986",4.837,1.072,9738,1,500,1,33
"22987",-0.204,2.034,9738,1,500,-1,32
"22988",3.131,7.101,9738,1,500,1,32
"22989",-1.335,1.528,9738,1,500,-1,31
"22990",3.22,0.83,9738,1,500,1,31
"22991",-2.102,2.886,9738,1,500,-1,30
"22992",4.472,2.02,9738,1,500,1,30
"22993",-3.035,1.38,9738,1,500,-1,29
"22994",1.563,1.728,9738,1,500,1,29
"22995",-2.574,0.596,9738,1,500,-1,28
"22996",0.724,1.179,9738,1,500,1,28
"22997",-0.514,0.399,9738,1,500,-1,27
"22998",0.608,0.347,9738,1,500,1,27
"22999",-3.843,3.98,9738,1,500,-1,26
"23000",5.365,2.541,9738,1,500,1,26
"23001",-2.775,1.799,9738,1,500,-1,25
"23002",2.575,1.952,9738,1,500,1,25
"23003",-2.711,4.226,9738,1,500,-1,24
"23004",7.102,1.468,9738,1,500,1,24
"23005",-0.732,1.265,9738,1,500,-1,23
"23006",2.165,0.89,9738,1,500,1,23
"23007",-2.616,2.395,9738,1,500,-1,22
"23008",3.158,2.01,9738,1,500,1,22
"23009",-0.33,0.598,9738,1,500,-1,21
"23010",1.99,0.786,9738,1,500,1,21
"23011",-1.14,2.366,9738,1,500,-1,20
"23012",5.34,1.35,9738,1,500,1,20
"23013",-3.687,3.217,9738,1,500,-1,19
"23014",3.346,2.194,9738,1,500,1,19
"23015",-3.282,1.234,9738,1,500,-1,18
"23016",1.132,1.504,9738,1,500,1,18
"23017",-2.46,2.66,9738,1,500,-1,17
"23018",6.277,1.74,9738,1,500,1,17
"23019",-1.057,2.858,9738,1,500,-1,16
"23020",5.95,1.353,9738,1,500,1,16
"23021",-5.598,1.708,9738,1,500,-1,15
"23022",-0.812,1.181,9738,1,500,1,15
"23023",-6,1.119,9738,1,500,-1,14
"23024",-0.186,1.845,9738,1,500,1,14
"23025",-2.359,1.915,9738,1,500,-1,13
"23026",2.054,1.516,9738,1,500,1,13
"23027",-2.802,1.295,9738,1,500,-1,12
"23028",2.459,1.583,9738,1,500,1,12
"23029",-0.813,2.387,9738,1,500,-1,11
"23030",3.195,1.162,9738,1,500,1,11
"23031",0.274,1.904,9738,1,500,-1,10
"23032",5.492,0.761,9738,1,500,1,10
"23033",-1.199,1.417,9738,1,500,-1,9
"23034",2.819,1.223,9738,1,500,1,9
"23035",-2.7,1.232,9738,1,500,-1,8
"23036",1.8,1.339,9738,1,500,1,8
"23037",-6.387,2.44,9738,1,500,-1,7
"23038",1.036,2.481,9738,1,500,1,7
"23039",-3.519,0.288,9738,1,500,-1,6
"23040",2.063,1.815,9738,1,500,1,6
"23041",-3.922,1.725,9738,1,500,-1,5
"23042",2.184,1.841,9738,1,500,1,5
"23043",-0.488,0.426,9738,1,500,-1,4
"23044",0.936,0.423,9738,1,500,1,4
"23045",1.657,2.331,9738,1,500,-1,3
"23046",7.813,1.852,9738,1,500,1,3
"23047",-3.576,4.82,9738,1,500,-1,2
"23048",6.697,2.83,9738,1,500,1,2
"23049",-0.915,7.901,9738,1,500,-1,1
"23050",-0.579,2.742,9738,1,500,1,1
"23051",-4.542,1.232,9740,1,500,-1,51
"23052",-0.204,1.475,9740,1,500,1,51
"23053",-0.23,0.471,9740,1,500,-1,50
"23054",0.981,0.553,9740,1,500,1,50
"23055",-0.634,0.799,9740,1,500,-1,49
"23056",0.934,3.504,9740,1,500,1,49
"23057",-1.466,1.683,9740,1,500,-1,48
"23058",3.007,1.672,9740,1,500,1,48
"23059",-3.617,2.637,9740,1,500,-1,47
"23060",3.881,2.633,9740,1,500,1,47
"23061",2.17,1.589,9740,1,500,-1,46
"23062",7.596,1.848,9740,1,500,1,46
"23063",-1.502,0.262,9740,1,500,-1,45
"23064",0.158,0.354,9740,1,500,1,45
"23065",1.109,0.677,9740,1,500,-1,44
"23066",3.398,0.88,9740,1,500,1,44
"23067",1.19,0.818,9740,1,500,-1,43
"23068",4.057,0.945,9740,1,500,1,43
"23069",-6.586,2.016,9740,1,500,-1,42
"23070",-0.421,3.071,9740,1,500,1,42
"23071",-0.146,2.774,9740,1,500,-1,41
"23072",5.667,1.338,9740,1,500,1,41
"23073",-2.475,2.902,9740,1,500,-1,40
"23074",3.912,2.48,9740,1,500,1,40
"23075",-2.935,0.551,9740,1,500,-1,39
"23076",-0.997,0.65,9740,1,500,1,39
"23077",-5.447,2.909,9740,1,500,-1,38
"23078",0.665,1.683,9740,1,500,1,38
"23079",-3.864,0.763,9740,1,500,-1,37
"23080",-1.613,0.894,9740,1,500,1,37
"23081",-4.055,1.977,9740,1,500,-1,36
"23082",0.971,1.377,9740,1,500,1,36
"23083",-5.468,1.794,9740,1,500,-1,35
"23084",1.332,4.173,9740,1,500,1,35
"23085",0.268,0.38,9740,1,500,-1,34
"23086",2.583,0.978,9740,1,500,1,34
"23087",2.386,2.181,9740,1,500,-1,33
"23088",8.102,1.863,9740,1,500,1,33
"23089",-1.753,1.857,9740,1,500,-1,32
"23090",3.357,1.67,9740,1,500,1,32
"23091",-4.033,1.226,9740,1,500,-1,31
"23092",1.23,2.471,9740,1,500,1,31
"23093",-4.818,3.315,9740,1,500,-1,30
"23094",5.69,3.2,9740,1,500,1,30
"23095",-3.593,4.369,9740,1,500,-1,29
"23096",8.206,2.79,9740,1,500,1,29
"23097",-1.876,1.483,9740,1,500,-1,28
"23098",2.295,1.488,9740,1,500,1,28
"23099",-2.194,1.095,9740,1,500,-1,27
"23100",1.388,1.208,9740,1,500,1,27
"23101",-3.093,1.234,9740,1,500,-1,26
"23102",1.96,1.842,9740,1,500,1,26
"23103",-0.957,1.633,9740,1,500,-1,25
"23104",3.736,1.608,9740,1,500,1,25
"23105",-6.632,1.638,9740,1,500,-1,24
"23106",0.123,2.672,9740,1,500,1,24
"23107",-3.357,2.634,9740,1,500,-1,23
"23108",2.861,2.221,9740,1,500,1,23
"23109",-3.801,2.254,9740,1,500,-1,22
"23110",3.655,1.985,9740,1,500,1,22
"23111",-1.183,0.892,9740,1,500,-1,21
"23112",1.542,1.426,9740,1,500,1,21
"23113",-2.246,2.482,9740,1,500,-1,19
"23114",5.998,1.335,9740,1,500,1,19
"23115",-1.769,2.758,9740,1,500,-1,18
"23116",7.887,2.468,9740,1,500,1,18
"23117",2.233,1.189,9740,1,500,-1,17
"23118",5.355,0.74,9740,1,500,1,17
"23119",-0.433,5.298,9740,1,500,-1,16
"23120",-0.388,5.289,9740,1,500,1,16
"23121",-4.886,0.692,9740,1,500,-1,15
"23122",-0.021,1.972,9740,1,500,1,15
"23123",-6.564,1.958,9740,1,500,-1,14
"23124",1.12,3.29,9740,1,500,1,14
"23125",-0.1,0.262,9740,1,500,-1,13
"23126",1.099,0.454,9740,1,500,1,13
"23127",-1.443,3.727,9740,1,500,-1,12
"23128",9.369,2.172,9740,1,500,1,12
"23129",-1.327,2.929,9740,1,500,-1,10
"23130",6.269,0.853,9740,1,500,1,10
"23131",-9.932,2.364,9740,1,500,-1,9
"23132",-0.991,5.012,9740,1,500,1,9
"23133",-5.655,2.702,9740,1,500,-1,8
"23134",6.57,3.559,9740,1,500,1,8
"23135",-3.432,2.822,9740,1,500,-1,7
"23136",7.039,2.425,9740,1,500,1,7
"23137",-0.358,1.904,9740,1,500,-1,6
"23138",3.776,1.202,9740,1,500,1,6
"23139",-11.411,3.216,9740,1,500,-1,5
"23140",3.047,4.342,9740,1,500,1,5
"23141",-3.952,3.057,9740,1,500,-1,4
"23142",5.402,3.429,9740,1,500,1,4
"23143",-6.806,1.906,9740,1,500,-1,3
"23144",2.319,3.246,9740,1,500,1,3
"23145",-3.448,2.348,9740,1,500,-1,2
"23146",2.094,1.495,9740,1,500,1,2
"23147",0.437,1.89,9740,1,500,-1,1
"23148",4.672,0.914,9740,1,500,1,1
"23149",-2.036,1.686,9741,1,500,-1,47
"23150",1.862,6.264,9741,1,500,1,47
"23151",-6.298,1.153,9741,1,500,-1,46
"23152",-2.435,1.207,9741,1,500,1,46
"23153",-4.015,1.504,9741,1,500,-1,45
"23154",1.207,1.348,9741,1,500,1,45
"23155",-6.837,1.288,9741,1,500,-1,44
"23156",0.834,2.676,9741,1,500,1,44
"23157",-2.969,2.32,9741,1,500,-1,43
"23158",3.572,2.591,9741,1,500,1,43
"23159",-5.522,3.895,9741,1,500,-1,42
"23160",3.876,2.655,9741,1,500,1,42
"23161",-1.563,1.769,9741,1,500,-1,41
"23162",2.762,1.175,9741,1,500,1,41
"23163",-6.299,2.287,9741,1,500,-1,40
"23164",0.642,1.692,9741,1,500,1,40
"23165",-4.804,0.988,9741,1,500,-1,39
"23166",0.378,1.647,9741,1,500,1,39
"23167",-4.916,2.115,9741,1,500,-1,38
"23168",1.627,2.179,9741,1,500,1,38
"23169",0.476,2.006,9741,1,500,-1,37
"23170",4.769,6.098,9741,1,500,1,37
"23171",-1.962,3.711,9741,1,500,-1,36
"23172",6.981,2.754,9741,1,500,1,36
"23173",-0.664,2.419,9741,1,500,-1,35
"23174",3.52,0.64,9741,1,500,1,35
"23175",-0.976,0.747,9741,1,500,-1,34
"23176",1.587,1.537,9741,1,500,1,34
"23177",-0.5,2.311,9741,1,500,-1,33
"23178",1.859,8.12,9741,1,500,1,33
"23179",-0.503,3.403,9741,1,500,-1,32
"23180",6.85,1.254,9741,1,500,1,32
"23181",-4.836,2.224,9741,1,500,-1,31
"23182",3.155,2.08,9741,1,500,1,31
"23183",-1.154,2.709,9741,1,500,-1,30
"23184",5.27,2.343,9741,1,500,1,30
"23185",-0.678,0.162,9741,1,500,-1,29
"23186",-0.188,0.135,9741,1,500,1,29
"23187",-3.41,3.017,9741,1,500,-1,28
"23188",4.695,3.016,9741,1,500,1,28
"23189",-1.34,0.993,9741,1,500,-1,27
"23190",0.844,5.238,9741,1,500,1,27
"23191",-1.48,4.901,9741,1,500,-1,26
"23192",9.522,2.78,9741,1,500,1,26
"23193",-7.239,0.879,9741,1,500,-1,25
"23194",-0.062,4.422,9741,1,500,1,25
"23195",-5.087,6.251,9741,1,500,-1,24
"23196",6.967,2.126,9741,1,500,1,24
"23197",-1.394,4.297,9741,1,500,-1,23
"23198",8.532,2.817,9741,1,500,1,23
"23199",-2.102,1.657,9741,1,500,-1,22
"23200",2.483,1.626,9741,1,500,1,22
"23201",-1.658,3.379,9741,1,500,-1,21
"23202",8.045,1.923,9741,1,500,1,21
"23203",-5.879,1.335,9741,1,500,-1,20
"23204",1.803,3.156,9741,1,500,1,20
"23205",-6.633,1.759,9741,1,500,-1,19
"23206",0.484,2.533,9741,1,500,1,19
"23207",-0.262,1.594,9741,1,500,-1,18
"23208",3.379,0.989,9741,1,500,1,18
"23209",-1.293,0.822,9741,1,500,-1,17
"23210",0.835,0.811,9741,1,500,1,17
"23211",-5.072,0.771,9741,1,500,-1,16
"23212",-1.519,0.957,9741,1,500,1,16
"23213",-0.311,1.912,9741,1,500,-1,15
"23214",6.848,3.646,9741,1,500,1,15
"23215",-0.321,0.333,9741,1,500,-1,14
"23216",1.155,0.497,9741,1,500,1,14
"23217",2.213,8.256,9741,1,500,-1,13
"23218",2.413,2.134,9741,1,500,1,13
"23219",-2.826,1.483,9741,1,500,-1,12
"23220",3.222,2.08,9741,1,500,1,12
"23221",-3.061,3.078,9741,1,500,-1,11
"23222",3.855,2.546,9741,1,500,1,11
"23223",-1.27,2.311,9741,1,500,-1,10
"23224",4.678,1.802,9741,1,500,1,10
"23225",-5.113,2.55,9741,1,500,-1,9
"23226",1.541,2.908,9741,1,500,1,9
"23227",-1.187,2.094,9741,1,500,-1,8
"23228",3.641,0.878,9741,1,500,1,8
"23229",-1.272,2.764,9741,1,500,-1,7
"23230",7.588,3.202,9741,1,500,1,7
"23231",-1.106,2.681,9741,1,500,-1,6
"23232",6.916,3.164,9741,1,500,1,6
"23233",-1.458,0.52,9741,1,500,-1,5
"23234",-0.205,0.231,9741,1,500,1,5
"23235",-2.595,1.191,9741,1,500,-1,4
"23236",1.685,1.665,9741,1,500,1,4
"23237",-4.089,1.464,9741,1,500,-1,3
"23238",2.251,2.292,9741,1,500,1,3
"23239",-2.756,0.927,9741,1,500,-1,2
"23240",0.145,1.245,9741,1,500,1,2
"23241",-6.191,2.77,9741,1,500,-1,1
"23242",5.129,3.329,9741,1,500,1,1
"23243",-6.267,2.07,9746,1,500,-1,75
"23244",1.2,2.52,9746,1,500,1,75
"23245",-4.423,6.765,9746,1,500,-1,74
"23246",13.048,1.237,9746,1,500,1,74
"23247",-4.153,4.483,9746,1,500,-1,73
"23248",11.656,4.484,9746,1,500,1,73
"23249",0.549,1.08,9746,1,500,-1,72
"23250",5.33,1.206,9746,1,500,1,72
"23251",-4.512,3.086,9746,1,500,-1,71
"23252",2.858,3.156,9746,1,500,1,71
"23253",0.11,0.947,9746,1,500,-1,70
"23254",2.923,4.134,9746,1,500,1,70
"23255",-5.068,3.735,9746,1,500,-1,69
"23256",3.647,3.336,9746,1,500,1,69
"23257",-0.008,2.221,9746,1,500,-1,68
"23258",12.033,3.399,9746,1,500,1,68
"23259",-4.062,1.686,9746,1,500,-1,67
"23260",1.831,2.319,9746,1,500,1,67
"23261",-6.41,2.484,9746,1,500,-1,66
"23262",1.541,2.349,9746,1,500,1,66
"23263",-5.257,0.826,9746,1,500,-1,65
"23264",-1.841,1.568,9746,1,500,1,65
"23265",-1.773,1.129,9746,1,500,-1,64
"23266",2.121,1.233,9746,1,500,1,64
"23267",-1.903,1.617,9746,1,500,-1,63
"23268",-0.472,6.124,9746,1,500,1,63
"23269",-0.114,0.82,9746,1,500,-1,62
"23270",2.622,0.847,9746,1,500,1,62
"23271",-6.738,1.242,9746,1,500,-1,61
"23272",0.152,3.294,9746,1,500,1,61
"23273",-0.931,1.845,9746,1,500,-1,60
"23274",4.639,1.259,9746,1,500,1,60
"23275",-3.121,0.54,9746,1,500,-1,59
"23276",-1.005,0.893,9746,1,500,1,59
"23277",-4.836,2.957,9746,1,500,-1,58
"23278",3.173,2.414,9746,1,500,1,58
"23279",-3.141,2.984,9746,1,500,-1,57
"23280",5.311,2.745,9746,1,500,1,57
"23281",-1.396,2.947,9746,1,500,-1,55
"23282",5.672,1.114,9746,1,500,1,55
"23283",0.329,1.945,9746,1,500,-1,54
"23284",2.112,6.8,9746,1,500,1,54
"23285",-10.989,2.89,9746,1,500,-1,53
"23286",-1.813,1.972,9746,1,500,1,53
"23287",-3.409,0.753,9746,1,500,-1,52
"23288",0.352,1.473,9746,1,500,1,52
"23289",-8.293,2.44,9746,1,500,-1,51
"23290",2.439,4.272,9746,1,500,1,51
"23291",-4.649,1.133,9746,1,500,-1,50
"23292",1.919,1.829,9746,1,500,1,50
"23293",-3.431,1.83,9746,1,500,-1,49
"23294",2.707,2.409,9746,1,500,1,49
"23295",0.408,1.336,9746,1,500,-1,48
"23296",3.706,0.81,9746,1,500,1,48
"23297",-0.888,2.32,9746,1,500,-1,47
"23298",7.888,3.133,9746,1,500,1,47
"23299",-6.239,1.044,9746,1,500,-1,46
"23300",0.073,1.931,9746,1,500,1,46
"23301",-5.339,1.248,9746,1,500,-1,45
"23302",-0.714,1.96,9746,1,500,1,45
"23303",-2.489,0.997,9746,1,500,-1,44
"23304",-0.284,0.634,9746,1,500,1,44
"23305",-1.561,2.224,9746,1,500,-1,43
"23306",3.094,1.068,9746,1,500,1,43
"23307",-2.572,1.487,9746,1,500,-1,42
"23308",3.719,1.277,9746,1,500,1,42
"23309",-2.688,1.186,9746,1,500,-1,41
"23310",1.327,1.523,9746,1,500,1,41
"23311",-4.305,3.262,9746,1,500,-1,40
"23312",4.994,2.762,9746,1,500,1,40
"23313",-0.865,1.389,9746,1,500,-1,39
"23314",2.595,1.181,9746,1,500,1,39
"23315",-0.675,3.515,9746,1,500,-1,38
"23316",0.911,1.106,9746,1,500,1,38
"23317",-0.531,0.695,9746,1,500,-1,37
"23318",3.305,0.844,9746,1,500,1,37
"23319",-3.065,2.417,9746,1,500,-1,36
"23320",3.071,2.229,9746,1,500,1,36
"23321",-5.312,0.999,9746,1,500,-1,35
"23322",1.27,2.404,9746,1,500,1,35
"23323",-1.462,2.218,9746,1,500,-1,34
"23324",3.18,1.342,9746,1,500,1,34
"23325",-0.625,1.595,9746,1,500,-1,33
"23326",2.806,1.134,9746,1,500,1,33
"23327",-1.533,2.381,9746,1,500,-1,32
"23328",3.569,1.766,9746,1,500,1,32
"23329",0.471,0.667,9746,1,500,-1,31
"23330",0.707,0,9746,1,500,1,31
"23331",-6.515,3.808,9746,1,500,-1,30
"23332",3.781,3.794,9746,1,500,1,30
"23333",-0.647,0.589,9746,1,500,-1,29
"23334",0.947,0.586,9746,1,500,1,29
"23335",-0.055,1.812,9746,1,500,-1,28
"23336",2.927,5.875,9746,1,500,1,28
"23337",-4.293,1.623,9746,1,500,-1,27
"23338",0.947,1.815,9746,1,500,1,27
"23339",-3.829,2.353,9746,1,500,-1,26
"23340",1.5,1.456,9746,1,500,1,26
"23341",-2.296,1.811,9746,1,500,-1,25
"23342",2.041,1.406,9746,1,500,1,25
"23343",-0.852,1.433,9746,1,500,-1,24
"23344",2.251,1.015,9746,1,500,1,24
"23345",0.962,1.056,9746,1,500,-1,23
"23346",6.383,1.952,9746,1,500,1,23
"23347",-0.567,1.427,9746,1,500,-1,22
"23348",2.834,1.153,9746,1,500,1,22
"23349",-0.143,0.974,9746,1,500,-1,21
"23350",1.98,0.435,9746,1,500,1,21
"23351",-5.132,1.382,9746,1,500,-1,20
"23352",0.293,1.617,9746,1,500,1,20
"23353",-2.035,2.27,9746,1,500,-1,19
"23354",5.272,2.282,9746,1,500,1,19
"23355",-3.004,0.756,9746,1,500,-1,18
"23356",0.505,1.185,9746,1,500,1,18
"23357",-6.741,1.698,9746,1,500,-1,17
"23358",0.217,2.745,9746,1,500,1,17
"23359",-6.864,1.419,9746,1,500,-1,16
"23360",0.903,3.582,9746,1,500,1,16
"23361",-2.847,0.866,9746,1,500,-1,15
"23362",0.782,0.667,9746,1,500,1,15
"23363",-5.801,2.546,9746,1,500,-1,14
"23364",2.23,2.723,9746,1,500,1,14
"23365",-1.264,3.507,9746,1,500,-1,13
"23366",8.847,3.514,9746,1,500,1,13
"23367",-4.062,1.131,9746,1,500,-1,12
"23368",-0.938,0.609,9746,1,500,1,12
"23369",-4.612,0.823,9746,1,500,-1,11
"23370",2.373,1.832,9746,1,500,1,11
"23371",-4.804,1.813,9746,1,500,-1,10
"23372",0.228,1.805,9746,1,500,1,10
"23373",-2.544,2.381,9746,1,500,-1,9
"23374",5.628,1.124,9746,1,500,1,9
"23375",-1.402,2.251,9746,1,500,-1,8
"23376",4.726,2.218,9746,1,500,1,8
"23377",-6.166,1.879,9746,1,500,-1,7
"23378",0.14,2.785,9746,1,500,1,7
"23379",0.238,0.442,9746,1,500,-1,6
"23380",1.524,0.487,9746,1,500,1,6
"23381",-3.251,2.243,9746,1,500,-1,5
"23382",2.203,1.59,9746,1,500,1,5
"23383",-7.497,2.344,9746,1,500,-1,4
"23384",0.539,3.37,9746,1,500,1,4
"23385",-0.707,0.852,9746,1,500,-1,3
"23386",-0.575,3.156,9746,1,500,1,3
"23387",-1.629,1.502,9746,1,500,-1,2
"23388",2.737,1.503,9746,1,500,1,2
"23389",-3.474,2.067,9746,1,500,-1,1
"23390",3.283,2.048,9746,1,500,1,1
"23391",-1.78,5.419,9747,1,500,-1,50
"23392",11.852,2.713,9747,1,500,1,50
"23393",-7.501,1.798,9747,1,500,-1,49
"23394",-1.894,1.63,9747,1,500,1,49
"23395",-2.485,1.717,9747,1,500,-1,48
"23396",2.145,1.219,9747,1,500,1,48
"23397",-3.344,2.415,9747,1,500,-1,47
"23398",4.31,3.154,9747,1,500,1,47
"23399",-0.364,1.015,9747,1,500,-1,46
"23400",3.043,1.348,9747,1,500,1,46
"23401",-4.28,3.773,9747,1,500,-1,45
"23402",2.699,1.902,9747,1,500,1,45
"23403",-4.705,0.817,9747,1,500,-1,44
"23404",-0.931,0.993,9747,1,500,1,44
"23405",-3.943,0.84,9747,1,500,-1,43
"23406",-0.499,2.185,9747,1,500,1,43
"23407",-9.108,1.686,9747,1,500,-1,42
"23408",0.339,3.689,9747,1,500,1,42
"23409",-1.251,1.807,9747,1,500,-1,41
"23410",5.549,1.86,9747,1,500,1,41
"23411",-1.407,0.985,9747,1,500,-1,40
"23412",2.385,1.445,9747,1,500,1,40
"23413",-3.608,3.36,9747,1,500,-1,39
"23414",3.688,2.42,9747,1,500,1,39
"23415",-7.723,4.336,9747,1,500,-1,38
"23416",2.519,3.743,9747,1,500,1,38
"23417",-1.825,1.247,9747,1,500,-1,37
"23418",1.406,1.568,9747,1,500,1,37
"23419",-0.396,1.561,9747,1,500,-1,36
"23420",4.571,1.616,9747,1,500,1,36
"23421",-3.64,6.632,9747,1,500,-1,35
"23422",-0.14,1.221,9747,1,500,1,35
"23423",-4.117,0.873,9747,1,500,-1,34
"23424",0.588,1.572,9747,1,500,1,34
"23425",-1.906,1.299,9747,1,500,-1,33
"23426",1.848,1.543,9747,1,500,1,33
"23427",0.265,1.803,9747,1,500,-1,32
"23428",6.076,1.576,9747,1,500,1,32
"23429",-1.577,2.14,9747,1,500,-1,31
"23430",1.264,7.652,9747,1,500,1,31
"23431",0.293,0.826,9747,1,500,-1,30
"23432",2.794,0.75,9747,1,500,1,30
"23433",-1.203,1.093,9747,1,500,-1,29
"23434",2.942,0.818,9747,1,500,1,29
"23435",-1.227,0.89,9747,1,500,-1,28
"23436",1.73,0.968,9747,1,500,1,28
"23437",0.39,0.998,9747,1,500,-1,27
"23438",1.209,3.872,9747,1,500,1,27
"23439",-1.298,1.823,9747,1,500,-1,26
"23440",3.826,1.598,9747,1,500,1,26
"23441",-3.175,1.212,9747,1,500,-1,25
"23442",0.318,1.238,9747,1,500,1,25
"23443",-0.07,0.503,9747,1,500,-1,24
"23444",1.712,0.751,9747,1,500,1,24
"23445",-1.636,1.667,9747,1,500,-1,23
"23446",2.719,5.657,9747,1,500,1,23
"23447",-2.358,1.458,9747,1,500,-1,22
"23448",2.611,1.411,9747,1,500,1,22
"23449",-1.735,1.384,9747,1,500,-1,21
"23450",2.276,1.514,9747,1,500,1,21
"23451",-10.215,3.186,9747,1,500,-1,20
"23452",-1.184,2.345,9747,1,500,1,20
"23453",-6.524,2.994,9747,1,500,-1,19
"23454",1.614,3.24,9747,1,500,1,19
"23455",0.315,1.224,9747,1,500,-1,18
"23456",5.264,1.406,9747,1,500,1,18
"23457",-1.472,1.026,9747,1,500,-1,17
"23458",2.188,1.263,9747,1,500,1,17
"23459",-5.263,1.335,9747,1,500,-1,16
"23460",1.413,2.368,9747,1,500,1,16
"23461",-0.43,3.447,9747,1,500,-1,15
"23462",7.224,1.418,9747,1,500,1,15
"23463",0.183,3.888,9747,1,500,-1,14
"23464",6.181,1.841,9747,1,500,1,14
"23465",-0.312,1.022,9747,1,500,-1,13
"23466",-0.269,4.366,9747,1,500,1,13
"23467",1.25,0.671,9747,1,500,-1,12
"23468",3.188,0.585,9747,1,500,1,12
"23469",-0.576,2.315,9747,1,500,-1,11
"23470",5.306,2.232,9747,1,500,1,11
"23471",-0.813,2.169,9747,1,500,-1,10
"23472",5.263,1.321,9747,1,500,1,10
"23473",-6.081,2.217,9747,1,500,-1,9
"23474",1.279,2.03,9747,1,500,1,9
"23475",-6.191,3.628,9747,1,500,-1,7
"23476",3.565,3.863,9747,1,500,1,7
