"","num","equil","pn","elapse"
"elapsed1158","6","FALSE","300",14.4290000000037
"elapsed1159","6","FALSE","300",15.070000000007
"elapsed1160","6","FALSE","300",15.475999999966
"elapsed1161","6","FALSE","300",15.1780000000144
"elapsed1162","6","FALSE","300",16.3969999999972
"elapsed1163","6","FALSE","300",15.7770000000019
"elapsed1164","6","FALSE","300",14.8250000000116
"elapsed1165","6","FALSE","300",14.5909999999567
"elapsed1166","6","FALSE","300",13.7829999999958
"elapsed1167","6","FALSE","300",19.4940000000061
"elapsed1168","6","FALSE","300",16.3429999999935
"elapsed1169","6","FALSE","300",14.3849999999511
"elapsed1170","6","FALSE","300",19.6710000000312
"elapsed1171","6","FALSE","300",15.0730000000331
"elapsed1172","6","FALSE","300",20.9720000000088
"elapsed1173","6","FALSE","300",16.2379999999539
"elapsed1174","6","FALSE","300",19.2370000000228
"elapsed1175","6","FALSE","300",20.189000000013
"elapsed1176","6","FALSE","300",15.7589999999618
"elapsed1177","6","FALSE","300",14.7430000000168
"elapsed1178","6","FALSE","300",16.954000000027
"elapsed1179","6","FALSE","300",16.420999999973
"elapsed1180","6","FALSE","300",16.1280000000261
"elapsed1181","6","FALSE","300",16.4839999999967
"elapsed1182","6","FALSE","300",15.7660000000033
"elapsed1183","6","FALSE","300",20.2850000000326
"elapsed1184","6","FALSE","300",16.0409999999683
"elapsed1185","6","FALSE","300",16.5619999999763
"elapsed1186","6","FALSE","300",16.1620000000112
"elapsed1187","6","FALSE","300",16.1460000000079
"elapsed1188","6","FALSE","300",18.7919999999576
"elapsed1189","6","FALSE","300",16.2150000000256
"elapsed1190","6","FALSE","300",16.7629999999772
"elapsed1191","6","FALSE","300",16.7940000000526
"elapsed1192","6","FALSE","300",16.0719999999856
"elapsed1193","6","FALSE","300",17.6989999999641
"elapsed1194","6","FALSE","300",16.570000000007
"elapsed1195","6","FALSE","300",16.6769999999669
"elapsed1196","6","FALSE","300",16.3310000000056
"elapsed1197","6","FALSE","300",15.7470000000321
"elapsed1198","6","FALSE","300",16.1389999999665
"elapsed1199","6","FALSE","300",16.0540000000037
"elapsed1200","6","FALSE","500",44.8169999999809
"elapsed1201","6","FALSE","500",45.060999999987
"elapsed1202","6","FALSE","500",41.9039999999804
"elapsed1203","6","FALSE","500",43.2880000000005
"elapsed1204","6","FALSE","500",46.5709999999963
"elapsed1205","6","FALSE","500",43.5040000000154
"elapsed1206","6","FALSE","500",43.0370000000112
"elapsed1207","6","FALSE","500",44.9270000000251
"elapsed1208","6","FALSE","500",42.1689999999944
"elapsed1209","6","FALSE","500",47.1199999999953
"elapsed1210","6","FALSE","500",42.4589999999735
"elapsed1211","6","FALSE","500",42.570000000007
"elapsed1212","6","FALSE","500",43.1029999999446
"elapsed1213","6","FALSE","500",43.1940000000177
"elapsed1214","6","FALSE","500",43.9920000000275
"elapsed1215","6","FALSE","500",40.9860000000335
"elapsed1216","6","FALSE","500",41.875
"elapsed1217","6","FALSE","500",41.8910000000033
"elapsed1218","6","FALSE","500",46.1080000000075
"elapsed1219","6","FALSE","500",42.9839999999967
"elapsed1220","6","FALSE","500",45.8940000000293
"elapsed1221","6","FALSE","500",41.5740000000224
"elapsed1222","6","FALSE","500",43.5950000000303
"elapsed1223","6","FALSE","500",44.9550000000163
"elapsed1224","6","FALSE","500",42.9529999999795
"elapsed1225","6","FALSE","500",43.219000000041
"elapsed1226","6","FALSE","500",43.7310000000289
"elapsed1227","6","FALSE","500",40.5949999999721
"elapsed1228","6","FALSE","500",42.4529999999795
"elapsed1229","6","FALSE","500",45.6140000000014
"elapsed1230","6","FALSE","500",45.7369999999646
"elapsed1231","6","FALSE","500",43.8130000000237
"elapsed1232","6","FALSE","500",45.3209999999963
"elapsed1233","6","FALSE","500",43.9680000000517
"elapsed1234","6","FALSE","500",46.6050000000396
"elapsed1235","6","FALSE","500",41.6280000000261
"elapsed1236","6","FALSE","500",42.2679999999818
"elapsed1237","6","FALSE","500",43.5320000000065
"elapsed1238","6","FALSE","500",53.0389999999898
"elapsed1239","6","FALSE","500",46.3039999999455
"elapsed1240","6","FALSE","500",45.5020000000368
"elapsed1241","6","FALSE","500",47.1589999999851
"elapsed1242","6","FALSE","500",49.4580000000424
"elapsed1243","6","FALSE","500",44.850999999966
"elapsed1244","6","FALSE","500",50.8249999999534
"elapsed1245","6","FALSE","500",51.5530000000144
"elapsed1246","6","FALSE","500",46.4649999999674
"elapsed1247","6","FALSE","500",51.320000000007
"elapsed1248","6","FALSE","500",48.6780000000144
"elapsed1249","6","FALSE","500",50.6609999999637
"elapsed1250","6","TRUE","100",2.2949999999837
"elapsed1251","6","TRUE","100",2.39100000000326
"elapsed1252","6","TRUE","100",2.49599999998463
"elapsed1253","6","TRUE","100",2.53599999996368
"elapsed1254","6","TRUE","100",2.1820000000298
"elapsed1255","6","TRUE","100",2.72200000000885
"elapsed1256","6","TRUE","100",2.38200000004144
"elapsed1257","6","TRUE","100",2.48700000002282
"elapsed1258","6","TRUE","100",2.1140000000014
"elapsed1259","6","TRUE","100",2.38600000005681
"elapsed1260","6","TRUE","100",2.16500000003725
"elapsed1261","6","TRUE","100",2.39600000000792
"elapsed1262","6","TRUE","100",2.16199999995297
"elapsed1263","6","TRUE","100",2.21999999997206
"elapsed1264","6","TRUE","100",1.97299999999814
"elapsed1265","6","TRUE","100",1.98999999999069
"elapsed1266","6","TRUE","100",2.2039999999688
"elapsed1267","6","TRUE","100",2.25699999998324
"elapsed1268","6","TRUE","100",2.13500000000931
"elapsed1269","6","TRUE","100",2.19500000000698
"elapsed1270","6","TRUE","100",2.34399999998277
"elapsed1271","6","TRUE","100",2.39400000002934
"elapsed1272","6","TRUE","100",2.60700000001816
"elapsed1273","6","TRUE","100",2.35700000001816
"elapsed1274","6","TRUE","100",2.2270000000135
"elapsed1275","6","TRUE","100",2.29300000000512
"elapsed1276","6","TRUE","100",2.22800000000279
"elapsed1277","6","TRUE","100",2.3640000000014
"elapsed1278","6","TRUE","100",1.87800000002608
"elapsed1279","6","TRUE","100",2.04399999999441
"elapsed1280","6","TRUE","100",2.17000000004191
"elapsed1281","6","TRUE","100",2.09399999998277
"elapsed1282","6","TRUE","100",2.30099999997765
"elapsed1283","6","TRUE","100",2.16200000001118
"elapsed1284","6","TRUE","100",2.03200000000652
"elapsed1285","6","TRUE","100",2.03200000000652
"elapsed1286","6","TRUE","100",2.10500000003958
"elapsed1287","6","TRUE","100",2.21899999998277
"elapsed1288","6","TRUE","100",2.1809999999823
"elapsed1289","6","TRUE","100",2.35000000003492
"elapsed1290","6","TRUE","100",2.22099999996135
"elapsed1291","6","TRUE","100",2.25900000002002
"elapsed1292","6","TRUE","100",2.24400000000605
"elapsed1293","6","TRUE","100",2.11699999996927
"elapsed1294","6","TRUE","100",2.14100000000326
"elapsed1295","6","TRUE","100",2.34700000000885
"elapsed1296","6","TRUE","100",2.69500000000698
"elapsed1297","6","TRUE","100",2.13699999998789
"elapsed1298","6","TRUE","100",2.23200000001816
"elapsed1299","6","TRUE","100",2.04700000002049
"elapsed1300","6","TRUE","150",4.89999999996508
"elapsed1301","6","TRUE","150",4.73800000001211
"elapsed1302","6","TRUE","150",4.63400000002002
"elapsed1303","6","TRUE","150",4.66300000000047
"elapsed1304","6","TRUE","150",4.55999999999767
"elapsed1305","6","TRUE","150",4.69500000000698
"elapsed1306","6","TRUE","150",4.79699999996228
"elapsed1307","6","TRUE","150",4.96199999999953
"elapsed1308","6","TRUE","150",4.37099999998463
"elapsed1309","6","TRUE","150",4.7390000000014
"elapsed1310","6","TRUE","150",4.60999999998603
"elapsed1311","6","TRUE","150",4.61699999996927
"elapsed1312","6","TRUE","150",5.01300000003539
"elapsed1313","6","TRUE","150",4.82299999997485
"elapsed1314","6","TRUE","150",4.52100000000792
"elapsed1315","6","TRUE","150",4.35300000000279
"elapsed1316","6","TRUE","150",4.34000000002561
"elapsed1317","6","TRUE","150",4.46700000000419
"elapsed1318","6","TRUE","150",4.64699999999721
"elapsed1319","6","TRUE","150",4.54700000002049
"elapsed1320","6","TRUE","150",4.23500000004424
"elapsed1321","6","TRUE","150",4.89000000001397
"elapsed1322","6","TRUE","150",4.90000000002328
"elapsed1323","6","TRUE","150",4.58600000001024
"elapsed1324","6","TRUE","150",4.50599999999395
"elapsed1325","6","TRUE","150",4.29200000001583
"elapsed1326","6","TRUE","150",4.49699999997392
"elapsed1327","6","TRUE","150",4.56800000002841
"elapsed1328","6","TRUE","150",4.57000000000698
"elapsed1329","6","TRUE","150",4.63499999995111
"elapsed1330","6","TRUE","150",4.46700000000419
"elapsed1331","6","TRUE","150",4.84999999997672
"elapsed1332","6","TRUE","150",4.45000000001164
"elapsed1333","6","TRUE","150",5.0460000000312
"elapsed1334","6","TRUE","150",5.04999999998836
"elapsed1335","6","TRUE","150",4.52199999999721
"elapsed1336","6","TRUE","150",4.89299999998184
"elapsed1337","6","TRUE","150",4.49300000001676
"elapsed1338","6","TRUE","150",4.71000000002095
"elapsed1339","6","TRUE","150",4.36599999997998
"elapsed1340","6","TRUE","150",4.60999999998603
"elapsed1341","6","TRUE","150",4.63500000000931
"elapsed1342","6","TRUE","150",4.54100000002654
"elapsed1343","6","TRUE","150",4.96400000003632
"elapsed1344","6","TRUE","150",4.63999999995576
"elapsed1345","6","TRUE","150",5.21400000003632
"elapsed1346","6","TRUE","150",5.27599999995437
"elapsed1347","6","TRUE","150",5.1940000000177
"elapsed1348","6","TRUE","150",5.09799999999814
"elapsed1349","6","TRUE","150",4.76299999997718
"elapsed1350","6","TRUE","200",7.54899999999907
"elapsed1351","6","TRUE","200",7.80200000002515
"elapsed1352","6","TRUE","200",7.56399999995483
"elapsed1353","6","TRUE","200",7.89400000002934
"elapsed1354","6","TRUE","200",7.80299999995623
"elapsed1355","6","TRUE","200",8.37300000002142
"elapsed1356","6","TRUE","200",7.61999999999534
"elapsed1357","6","TRUE","200",7.30900000000838
"elapsed1358","6","TRUE","200",7.40599999995902
"elapsed1359","6","TRUE","200",7.19699999998556
"elapsed1360","6","TRUE","200",8.19300000002841
"elapsed1361","6","TRUE","200",8.11999999999534
"elapsed1362","6","TRUE","200",7.94699999998556
"elapsed1363","6","TRUE","200",7.66499999997905
"elapsed1364","6","TRUE","200",7.57800000003772
"elapsed1365","6","TRUE","200",7.54799999995157
"elapsed1366","6","TRUE","200",8.03299999999581
"elapsed1367","6","TRUE","200",7.56500000000233
"elapsed1368","6","TRUE","200",8.77400000003399
"elapsed1369","6","TRUE","200",7.87199999997392
"elapsed1370","6","TRUE","200",7.93800000002375
"elapsed1371","6","TRUE","200",7.7949999999837
"elapsed1372","6","TRUE","200",7.39500000001863
"elapsed1373","6","TRUE","200",7.44799999997485
"elapsed1374","6","TRUE","200",8.06200000003446
"elapsed1375","6","TRUE","200",8.22399999998743
"elapsed1376","6","TRUE","200",7.67700000002515
"elapsed1377","6","TRUE","200",8.10700000001816
"elapsed1378","6","TRUE","200",7.53200000000652
"elapsed1379","6","TRUE","200",8.08499999996275
"elapsed1380","6","TRUE","200",7.34399999998277
"elapsed1381","6","TRUE","200",7.46200000005774
"elapsed1382","6","TRUE","200",7.49200000002747
"elapsed1383","6","TRUE","200",7.39199999999255
"elapsed1384","6","TRUE","200",7.95900000003166
"elapsed1385","6","TRUE","200",7.55100000003586
"elapsed1386","6","TRUE","200",7.28600000002189
"elapsed1387","6","TRUE","200",7.80800000001909
"elapsed1388","6","TRUE","200",7.52799999999115
"elapsed1389","6","TRUE","200",7.69599999999627
"elapsed1390","6","TRUE","200",7.20699999999488
"elapsed1391","6","TRUE","200",7.40299999999115
"elapsed1392","6","TRUE","200",7.30800000001909
"elapsed1393","6","TRUE","200",8.7039999999688
"elapsed1394","6","TRUE","200",8.54899999999907
"elapsed1395","6","TRUE","200",8.91100000002189
"elapsed1396","6","TRUE","200",7.66800000000512
"elapsed1397","6","TRUE","200",7.80800000001909
"elapsed1398","6","TRUE","200",7.80799999996088
"elapsed1399","6","TRUE","200",7.58299999998417
"elapsed1400","6","TRUE","300",15.7430000000168
"elapsed1401","6","TRUE","300",15.6840000000084
"elapsed1402","6","TRUE","300",17.2250000000349
"elapsed1403","6","TRUE","300",18.1870000000345
"elapsed1404","6","TRUE","300",15.7859999999637
"elapsed1405","6","TRUE","300",15.2529999999679
"elapsed1406","6","TRUE","300",15.4010000000126
"elapsed1407","6","TRUE","300",17.35699999996
"elapsed1408","6","TRUE","300",15.774000000034
"elapsed1409","6","TRUE","300",16.1539999999804
"elapsed1410","6","TRUE","300",15.7619999999879
"elapsed1411","6","TRUE","300",16.1830000000191
"elapsed1412","6","TRUE","300",15.7179999999935
"elapsed1413","6","TRUE","300",16.8649999999907
"elapsed1414","6","TRUE","300",16.2630000000354
"elapsed1415","6","TRUE","300",16.0890000000363
"elapsed1416","6","TRUE","300",15.9890000000014
"elapsed1417","6","TRUE","300",15.3520000000135
"elapsed1418","6","TRUE","300",15.7609999999986
"elapsed1419","6","TRUE","300",15.0380000000005
"elapsed1420","6","TRUE","300",16.1290000000154
"elapsed1421","6","TRUE","300",15.8729999999632
"elapsed1422","6","TRUE","300",17.4060000000172
"elapsed1423","6","TRUE","300",15.899000000034
"elapsed1424","6","TRUE","300",14.2700000000186
"elapsed1425","6","TRUE","300",15.838000000047
"elapsed1426","6","TRUE","300",14.7330000000075
"elapsed1427","6","TRUE","300",15.4170000000158
"elapsed1428","6","TRUE","300",15.2280000000028
"elapsed1429","6","TRUE","300",16.0889999999781
"elapsed1430","6","TRUE","300",16.1440000000293
"elapsed1431","6","TRUE","300",16.7800000000279
"elapsed1432","6","TRUE","300",15.4519999999902
"elapsed1433","6","TRUE","300",16.3520000000135
"elapsed1434","6","TRUE","300",15.9810000000289
"elapsed1435","6","TRUE","300",16.2860000000219
"elapsed1436","6","TRUE","300",16.1990000000224
"elapsed1437","6","TRUE","300",15.9660000000149
"elapsed1438","6","TRUE","300",15.4890000000014
"elapsed1439","6","TRUE","300",16.689000000013
"elapsed1440","6","TRUE","300",15.9699999999721
"elapsed1441","6","TRUE","300",15.4539999999688
"elapsed1442","6","TRUE","300",16.6699999999837
"elapsed1443","6","TRUE","300",14.7339999999967
"elapsed1444","6","TRUE","300",16.2600000000093
"elapsed1445","6","TRUE","300",14.9920000000275
"elapsed1446","6","TRUE","300",15.9519999999902
"elapsed1447","6","TRUE","300",15.3429999999935
"elapsed1448","6","TRUE","300",15.3190000000177
"elapsed1449","6","TRUE","300",15.5129999999772
"elapsed1450","6","TRUE","500",40.8239999999641
"elapsed1451","6","TRUE","500",40.9800000000396
"elapsed1452","6","TRUE","500",40.3499999999767
"elapsed1453","6","TRUE","500",39.49099999998
"elapsed1454","6","TRUE","500",42.3220000000438
"elapsed1455","6","TRUE","500",42.469000000041
"elapsed1456","6","TRUE","500",39.4619999999995
"elapsed1457","6","TRUE","500",40.6749999999884
"elapsed1458","6","TRUE","500",37.8800000000047
"elapsed1459","6","TRUE","500",39.2220000000088
"elapsed1460","6","TRUE","500",41.1440000000293
"elapsed1461","6","TRUE","500",38.649000000034
"elapsed1462","6","TRUE","500",40.7529999999679
"elapsed1463","6","TRUE","500",41.9089999999851
"elapsed1464","6","TRUE","500",39.2849999999744
"elapsed1465","6","TRUE","500",37.8530000000028
"elapsed1466","6","TRUE","500",39.4719999999506
"elapsed1467","6","TRUE","500",38.2449999999953
"elapsed1468","6","TRUE","500",42.0119999999879
"elapsed1469","6","TRUE","500",43.4410000000498
"elapsed1470","6","TRUE","500",40.6510000000126
"elapsed1471","6","TRUE","500",40.9200000000419
"elapsed1472","6","TRUE","500",40.8040000000037
"elapsed1473","6","TRUE","500",40.0819999999949
"elapsed1474","6","TRUE","500",38.3439999999828
"elapsed1475","6","TRUE","500",39.469000000041
"elapsed1476","6","TRUE","500",39.3420000000042
"elapsed1477","6","TRUE","500",40.7939999999944
"elapsed1478","6","TRUE","500",39.0769999999902
"elapsed1479","6","TRUE","500",39.3449999999721
"elapsed1480","6","TRUE","500",41.5530000000144
"elapsed1481","6","TRUE","500",42.310999999987
"elapsed1482","6","TRUE","500",38.5360000000219
"elapsed1483","6","TRUE","500",43.1849999999977
"elapsed1484","6","TRUE","500",40.4049999999697
"elapsed1485","6","TRUE","500",41.1779999999562
"elapsed1486","6","TRUE","500",39.9230000000098
"elapsed1487","6","TRUE","500",38.5779999999795
"elapsed1488","6","TRUE","500",38.1960000000545
"elapsed1489","6","TRUE","500",43.2280000000028
"elapsed1490","6","TRUE","500",39.0799999999581
"elapsed1491","6","TRUE","500",38.4699999999721
"elapsed1492","6","TRUE","500",38.814000000013
"elapsed1493","6","TRUE","500",38.3649999999907
"elapsed1494","6","TRUE","500",31.890000000014
"elapsed1495","6","TRUE","500",41.5730000000331
"elapsed1496","6","TRUE","500",39.23199999996
"elapsed1497","6","TRUE","500",40.7690000000293
"elapsed1498","6","TRUE","500",35.5250000000233
"elapsed1499","6","TRUE","500",30.2480000000214
